,period_ending,lyapunov_exponent
273,2008-10-30 14:00:00,1.0234169717590962
274,2008-10-30 15:00:00,1.413923676173582
275,2008-10-30 16:00:00,1.4512631244119614
276,2008-10-31 11:00:00,1.4914048661077046
277,2008-10-31 13:00:00,1.1502938821138655
278,2008-10-31 16:00:00,0.17807250053066828
279,2008-11-03 12:00:00,0.38513268759403524
280,2008-11-03 13:00:00,0.6183185478641885
281,2008-11-03 15:00:00,1.172482993375011
282,2008-11-03 16:00:00,0.9062576439606621
283,2008-11-04 10:00:00,1.182257694096194
284,2008-11-04 11:00:00,0.5534745018111522
285,2008-11-04 12:00:00,0.06199547724714766
286,2008-11-04 13:00:00,0.006702928682894337
287,2008-11-04 14:00:00,0.014147501944774881
288,2008-11-04 15:00:00,0.15213714606382656
289,2008-11-04 16:00:00,0.6533858953190846
290,2008-11-05 10:00:00,0.86761359051056
291,2008-11-05 11:00:00,0.9778120726081183
292,2008-11-05 12:00:00,1.125451665283454
293,2008-11-05 13:00:00,0.8116471110156711
294,2008-11-05 14:00:00,0.4588338963004314
295,2008-11-05 15:00:00,0.18500265555891113
296,2008-11-05 16:00:00,0.30583342662549734
297,2008-11-06 12:00:00,0.11175974814514668
298,2008-11-06 13:00:00,0.050651629182932756
299,2008-11-06 14:00:00,0.02526180240087907
300,2008-11-06 15:00:00,0.02195605505566967
301,2008-11-06 16:00:00,0.04468712309386281
302,2008-11-07 12:00:00,0.6629379008292243
303,2008-11-07 13:00:00,1.0602727935542442
304,2008-11-07 14:00:00,0.7902517958818903
305,2008-11-07 15:00:00,0.8094739818669598
306,2008-11-07 16:00:00,1.1718262662200634
307,2008-11-10 10:00:00,1.359970292208238
308,2008-11-10 12:00:00,0.3268742166137383
309,2008-11-10 13:00:00,0.247861756781231
310,2008-11-10 14:00:00,0.5072585941650776
311,2008-11-10 15:00:00,0.5511664460053781
312,2008-11-10 16:00:00,0.14950012407575658
313,2008-11-11 10:00:00,0.3180048024425745
314,2008-11-11 12:00:00,0.32359409419320284
