,pair,i,dist,ln(dj)
4573,"[182, 60]",23,2.254173906334552,0.8127835671819437
4574,"[182, 60]",24,1.8999473676919747,0.6418261845739589
4575,"[183, 20]",0,0.10630145812739954,-2.2414762766314222
4576,"[183, 20]",1,0.8653900854527277,-0.14457490786348842
4577,"[183, 20]",2,1.325933633331546,0.28211684023324496
4578,"[183, 20]",3,1.7940178371465778,0.5844577062552799
4579,"[183, 20]",4,2.4262110378117887,0.8863307967680366
4580,"[183, 20]",5,2.559316314955999,0.939740158353092
4581,"[183, 20]",6,2.8936482163524087,1.0625180646190826
4582,"[183, 20]",7,1.9909043171383274,0.6885889662368081
4583,"[183, 20]",8,1.5255490814785255,0.4223543986842353
4584,"[183, 20]",9,1.7310401497367236,0.5487224704581413
4585,"[183, 20]",10,1.746453549339363,0.5575871884835536
4586,"[183, 20]",11,1.9085072700934373,0.6463214025191496
4587,"[183, 20]",12,2.330536418938816,0.8460984638009473
4588,"[183, 20]",13,2.0413720875919874,0.7136221737243826
4589,"[183, 20]",14,1.6681127060243943,0.5116928712128246
4590,"[183, 20]",15,1.8146349495145973,0.595884317743491
4591,"[183, 20]",16,1.7279178221200546,0.546917112607524
4592,"[183, 20]",17,1.4645477117527819,0.3815464656233782
4593,"[183, 20]",18,0.9879271228183917,-0.012146346284406731
4594,"[183, 20]",19,1.1783462988444144,0.16411201388247745
4595,"[183, 20]",20,1.6341664541898246,0.49113286039872117
4596,"[183, 20]",21,1.8247739586043616,0.6014561210644024
4597,"[183, 20]",22,1.3829316685938098,0.3242056433591878
4598,"[183, 20]",23,1.45725769855571,0.3765563808636625
4599,"[183, 20]",24,1.6250538452616516,0.4855409507783625
4600,"[184, 20]",0,0.04242640687115427,-3.1599843070409186
4601,"[184, 20]",1,0.9363759928574371,-0.0657381813943349
4602,"[184, 20]",2,1.544862453424297,0.4349348794767381
4603,"[184, 20]",3,2.3231228981694456,0.8429123573261973
4604,"[184, 20]",4,2.6504716561396773,0.9747376076098908
4605,"[184, 20]",5,2.666027006614917,0.980589351718306
4606,"[184, 20]",6,2.8755868966177287,1.0562567913699894
4607,"[184, 20]",7,1.7201162751395886,0.5423918903658035
4608,"[184, 20]",8,1.7173234989367379,0.5407669735667334
4609,"[184, 20]",9,1.731415605797909,0.5489393431572693
4610,"[184, 20]",10,1.694343530692481,0.5272953682867962
4611,"[184, 20]",11,2.0690335908340876,0.7270816339308356
4612,"[184, 20]",12,2.315016198647473,0.8394166847696446
4613,"[184, 20]",13,1.8776847445723184,0.6300394990548488
4614,"[184, 20]",14,1.7280046296235114,0.5469673495585476
4615,"[184, 20]",15,1.7781451009408542,0.5755707428399689
4616,"[184, 20]",16,1.5917600321656422,0.4648403424964508
4617,"[184, 20]",17,1.498565981196763,0.40450863830122774
4618,"[184, 20]",18,1.2539936203985884,0.22633335479634345
4619,"[184, 20]",19,1.4647866738880346,0.3817096167726319
4620,"[184, 20]",20,1.8462123388169192,0.6131361559103278
4621,"[184, 20]",21,1.8305190520723644,0.604599561648745
4622,"[184, 20]",22,1.4852945835758926,0.3956131253597639
4623,"[184, 20]",23,1.316434578701042,0.27492700536667397
4624,"[184, 20]",24,1.2404031602668812,0.21543645602137015
4625,"[185, 60]",0,0.08944271909991024,-2.4141568686520603
4626,"[185, 60]",1,0.43011626335196745,-0.8436997269522871
4627,"[185, 60]",2,0.9424436322665348,-0.05927916806221421
4628,"[185, 60]",3,1.0307764064043954,0.030312310908198258
4629,"[185, 60]",4,1.3174596768022484,0.2757053951223163
4630,"[185, 60]",5,1.4202112518916383,0.3508056294859418
4631,"[185, 60]",6,1.221965629631111,0.20046073402906467
4632,"[185, 60]",7,1.514892735476734,0.41534463478925415
4633,"[185, 60]",8,1.3566502865513894,0.30501863691846043
4634,"[185, 60]",9,2.0858571379650876,0.7351798681187683
4635,"[185, 60]",10,2.165294437253368,0.7725563509388119
4636,"[185, 60]",11,2.131220307711147,0.7566947300869031
4637,"[185, 60]",12,1.8900264548412269,0.6365908262440806
4638,"[185, 60]",13,1.1732433677629241,0.15977202280014918
4639,"[185, 60]",14,1.14934764105554,0.1391945127700694
4640,"[185, 60]",15,1.4187318280774477,0.34976339376198634
4641,"[185, 60]",16,1.6211415730895884,0.4831305758242806
4642,"[185, 60]",17,1.4001428498549837,0.33657426702663673
4643,"[185, 60]",18,1.9296113598339124,0.6573186146778406
4644,"[185, 60]",19,1.7407182425653445,0.5542978111384693
4645,"[185, 60]",20,1.926291774368422,0.6555967943052452
4646,"[185, 60]",21,1.9856736892046714,0.6859582465869282
4647,"[185, 60]",22,1.99812412026863,0.6922088005534258
4648,"[185, 60]",23,1.893805692250449,0.6385883982922042
4649,"[185, 60]",24,1.1667476162391655,0.1542200627680625
4650,"[186, 120]",0,0.17262676501642713,-1.7566234427347727
4651,"[186, 120]",1,0.8409518416650621,-0.17322088382945092
4652,"[186, 120]",2,1.2048651376812305,0.1863676417424886
4653,"[186, 120]",3,1.1356495938447662,0.12720481659401986
4654,"[186, 120]",4,1.3829316685938986,0.324205643359252
4655,"[186, 120]",5,1.5024313628248864,0.4070847044036633
4656,"[186, 120]",6,1.4940214188559289,0.4014714231914781
4657,"[186, 120]",7,1.3862178760931017,0.32657908617180914
4658,"[186, 120]",8,1.2587692401705455,0.23013445007427163
4659,"[186, 120]",9,1.1098198051936248,0.10419766448265695
4660,"[186, 120]",10,0.9108786966441603,-0.09334554465584974
4661,"[186, 120]",11,0.7334848328357358,-0.3099483594101137
4662,"[186, 120]",12,0.4244997055359238,-0.8568439669037111
4663,"[186, 120]",13,0.3289376840679617,-1.1118869562849047
4664,"[186, 120]",14,0.5223983154643366,-0.6493249256339652
4665,"[186, 120]",15,0.4687216658103386,-0.7577461497957436
4666,"[186, 120]",16,0.8315046602396478,-0.18451837574712418
4667,"[186, 120]",17,0.9082400563726556,-0.09624655605784395
4668,"[186, 120]",18,1.1463420083030262,0.13657601033380964
4669,"[186, 120]",19,1.3452509059650413,0.2965805428419441
4670,"[186, 120]",20,1.4524462124292186,0.37324917802846586
4671,"[186, 120]",21,1.5533190271157185,0.4403939494156924
4672,"[186, 120]",22,1.4354441821262358,0.36147433589838157
4673,"[186, 120]",23,1.1204463396343114,0.11372712345061795
4674,"[186, 120]",24,1.1237882362795206,0.11670533183508698
4675,"[187, 105]",0,0.05830951894851696,-2.841989923678914
4676,"[187, 105]",1,0.4810405388321117,-0.7318037321115217
4677,"[187, 105]",2,1.0278618584226176,0.027480779036985807
4678,"[187, 105]",3,0.8692525524839554,-0.14012157167747624
4679,"[187, 105]",4,0.9093404203045874,-0.09503575512717512
4680,"[187, 105]",5,1.1162884931774226,0.11000933698347111
4681,"[187, 105]",6,0.8746427842267015,-0.1339397225779076
4682,"[187, 105]",7,0.8130190649670735,-0.20700071956527488
4683,"[187, 105]",8,0.8002499609496564,-0.22283114892984604
4684,"[187, 105]",9,0.7668767828014833,-0.265429138758153
4685,"[187, 105]",10,0.7615773105864148,-0.2723635877208046
4686,"[187, 105]",11,0.9140021881811753,-0.08992231345954507
4687,"[187, 105]",12,1.517168415173422,0.4168457127760905
4688,"[187, 105]",13,1.5344380078713276,0.42816419535076333
4689,"[187, 105]",14,1.4567429423203313,0.37620308221745613
4690,"[187, 105]",15,1.4071957930581285,0.34159892485326365
4691,"[187, 105]",16,1.3951702405082593,0.33301644403415437
4692,"[187, 105]",17,1.4013208055258657,0.33741522438693744
4693,"[187, 105]",18,1.3699999999998909,0.3148107398399539
4694,"[187, 105]",19,1.6646020545464648,0.5095860885874552
4695,"[187, 105]",20,1.8532673849177506,0.6169502352837946
4696,"[187, 105]",21,1.2812884140583336,0.2478661451592042
4697,"[187, 105]",22,0.9794896630389407,-0.02072359495701505
4698,"[187, 105]",23,0.8200609733428086,-0.19837658375310518
4699,"[187, 105]",24,0.6328506932919731,-0.4575207562366981
4700,"[188, 115]",0,0.1118033988748878,-2.19101331733785
4701,"[188, 115]",1,0.5703507692641309,-0.56150372275113
4702,"[188, 115]",2,1.2218837915285203,0.20039375927856437
4703,"[188, 115]",3,1.278827588066562,0.24594371137291288
4704,"[188, 115]",4,1.3004999038833167,0.26274873199908216
4705,"[188, 115]",5,1.3136970731490363,0.2728453555461348
4706,"[188, 115]",6,1.1950313803409967,0.1781724447382729
4707,"[188, 115]",7,1.4860013458943444,0.3960888520114052
4708,"[188, 115]",8,1.0868762579061433,0.08330776348619454
4709,"[188, 115]",9,1.3228000604777062,0.279750747844963
4710,"[188, 115]",10,1.336450522840169,0.2900172359640836
4711,"[188, 115]",11,1.1621101496845039,0.15023744712517034
4712,"[188, 115]",12,1.284562182223935,0.25041794606828627
4713,"[188, 115]",13,1.2291867230000542,0.20635274988170066
4714,"[188, 115]",14,1.2256018929490395,0.20343206451102538
4715,"[188, 115]",15,1.2776932339180318,0.24505629108419952
4716,"[188, 115]",16,1.2461540835708185,0.2200620752965761
4717,"[188, 115]",17,1.2924782396620433,0.25656149140730544
4718,"[188, 115]",18,1.3870832707519374,0.32720317612172944
4719,"[188, 115]",19,1.2854960132180901,0.2511446463717324
4720,"[188, 115]",20,0.7500000000001364,-0.287682072451599
4721,"[188, 115]",21,0.488262224629407,-0.7169026718953506
4722,"[188, 115]",22,0.5664803615307323,-0.5683128654331797
4723,"[188, 115]",23,0.6854195795277255,-0.37772410337870066
4724,"[188, 115]",24,0.7963039620648334,-0.22777430413795594
4725,"[189, 12]",0,0.21023796041632228,-1.5595152449490715
4726,"[189, 12]",1,1.065504575306976,0.06344846659421925
4727,"[189, 12]",2,1.2870120434558092,0.25232328634472745
4728,"[189, 12]",3,0.32572994949796674,-1.121686616681345
4729,"[189, 12]",4,0.21023796041632228,-1.5595152449490715
4730,"[189, 12]",5,0.24515301344262488,-1.4058727187204891
4731,"[189, 12]",6,0.9257429448827432,-0.07715868019207725
4732,"[189, 12]",7,0.996895180046559,-0.00310964990692762
4733,"[189, 12]",8,1.4579437574885012,0.37702705773166034
4734,"[189, 12]",9,1.8413310403073082,0.610488701570761
4735,"[189, 12]",10,2.2620565863831827,0.816274393465551
4736,"[189, 12]",11,2.599153708421169,0.9551858952807788
4737,"[189, 12]",12,2.7459060435491582,1.0101110910099185
4738,"[189, 12]",13,2.8178360491698298,1.035969231929408
4739,"[189, 12]",14,3.128609914962155,1.1405887892775548
4740,"[189, 12]",15,2.229910312097843,0.8019613658730252
4741,"[189, 12]",16,2.0400980368599573,0.7129978639857035
4742,"[189, 12]",17,2.102878978924037,0.7433073481907059
4743,"[189, 12]",18,2.209524835795971,0.7927774859853036
4744,"[189, 12]",19,2.138457387931775,0.760084722337958
4745,"[189, 12]",20,2.2165288177689075,0.7959423765932587
4746,"[189, 12]",21,2.1343383049554405,0.7581566712218196
4747,"[189, 12]",22,2.1031880562612773,0.7434543155762521
4748,"[189, 12]",23,2.1224985276790522,0.7525939455301223
4749,"[189, 12]",24,1.9331321734427784,0.65914157525162
4750,"[190, 12]",0,0.25298221281345595,-1.3744360978112895
4751,"[190, 12]",1,1.160430954430368,0.14879144856458656
4752,"[190, 12]",2,1.11395691119535,0.10791846139917205
4753,"[190, 12]",3,0.24207436873816238,-1.4185102911997574
4754,"[190, 12]",4,0.276586333718979,-1.2852322690741278
4755,"[190, 12]",5,0.417851648315568,-0.8726288177882113
4756,"[190, 12]",6,0.8646964785404444,-0.14537672548796962
4757,"[190, 12]",7,0.9024965373893766,-0.1025904254701325
4758,"[190, 12]",8,1.1954078801813353,0.178487449473737
4759,"[190, 12]",9,1.828004376362169,0.6032248671003009
4760,"[190, 12]",10,2.5426167623139357,0.9331937721000308
4761,"[190, 12]",11,2.7066215102963658,0.9957011819782654
4762,"[190, 12]",12,2.9617731175768545,1.0857881151997844
4763,"[190, 12]",13,2.900431002454656,1.0648593474854302
4764,"[190, 12]",14,3.0337105992496705,1.1097864904999795
4765,"[190, 12]",15,2.309826833336169,0.8371725578000305
4766,"[190, 12]",16,2.1408409562600443,0.7611987220561615
4767,"[190, 12]",17,2.022003956474857,0.7040890773099444
4768,"[190, 12]",18,1.820164827701003,0.5989270616588526
4769,"[190, 12]",19,1.8565828826098405,0.618737638189949
4770,"[190, 12]",20,2.2563909235769404,0.8137666003516353
4771,"[190, 12]",21,2.1523243250030863,0.766548339588688
4772,"[190, 12]",22,2.0461915843831253,0.7159803016515499
4773,"[190, 12]",23,1.9729419656947338,0.6795258123629311
4774,"[190, 12]",24,1.4972307771349205,0.4036172532988651
4775,"[191, 17]",0,0.3535533905932609,-1.0397207708399543
4776,"[191, 17]",1,0.8736704184074395,-0.13505207008870523
4777,"[191, 17]",2,0.990201999594054,-0.009846316672835986
4778,"[191, 17]",3,1.5428869044746718,0.43365527482609956
4779,"[191, 17]",4,2.2557703783850536,0.8134915458248704
4780,"[191, 17]",5,2.595091520544173,0.9536217840283862
4781,"[191, 17]",6,2.6640007507504957,0.9798290344913522
4782,"[191, 17]",7,2.3892467432226137,0.8709781460671107
4783,"[191, 17]",8,2.1914607000811532,0.7845683078303058
4784,"[191, 17]",9,2.605724467398657,0.957710743027898
4785,"[191, 17]",10,1.7805897899291567,0.5769446520789681
4786,"[191, 17]",11,1.9024457942345026,0.643140318486832
4787,"[191, 17]",12,2.018539075668379,0.7023740198890877
4788,"[191, 17]",13,2.1346662502601466,0.7583103113977011
4789,"[191, 17]",14,2.5300197627685184,0.9282271140798761
4790,"[191, 17]",15,2.980889129102283,1.0922216214857525
4791,"[191, 17]",16,2.6059930928533483,0.9578138282207634
4792,"[191, 17]",17,2.1526030753486163,0.7666778425140551
4793,"[191, 17]",18,2.0259565641936192,0.7060419664029962
4794,"[191, 17]",19,2.107723890835757,0.7456086405233148
4795,"[191, 17]",20,2.0321417273409086,0.7090902749911173
4796,"[191, 17]",21,1.4244297104456933,0.3537715304219378
4797,"[191, 17]",22,1.0171037311897024,0.016959109101737323
4798,"[191, 17]",23,0.842199501305894,-0.17173835538712084
4799,"[191, 17]",24,0.6453681120106304,-0.43793440868742106
4800,"[192, 16]",0,0.206155281280872,-1.5791256015259365
4801,"[192, 16]",1,0.3231098884281986,-1.129762801766402
4802,"[192, 16]",2,0.8065358020571538,-0.2150069905148067
4803,"[192, 16]",3,1.0660675400742343,0.06397668215519928
4804,"[192, 16]",4,1.4366976021418187,0.36234714802904994
4805,"[192, 16]",5,2.1459030733001994,0.7635604769723592
4806,"[192, 16]",6,2.275477971767573,0.8221901278157808
4807,"[192, 16]",7,2.31767124502145,0.8405629078623744
4808,"[192, 16]",8,2.6322993750712214,0.9678577513226468
4809,"[192, 16]",9,2.5811818998280542,0.9482473947459787
4810,"[192, 16]",10,3.0026155265036,1.0994837510023474
4811,"[192, 16]",11,2.2514217730136634,0.8115619157693306
4812,"[192, 16]",12,1.9512560057563437,0.668473270744802
4813,"[192, 16]",13,2.0056171120131645,0.6959517999422039
4814,"[192, 16]",14,2.3181458107719903,0.8407676466372167
4815,"[192, 16]",15,2.5174590364093974,0.9232500739427049
4816,"[192, 16]",16,2.495375723212909,0.9144393083319716
4817,"[192, 16]",17,2.0552615405343464,0.7204031101830315
4818,"[192, 16]",18,2.066034849657731,0.7256312387341405
4819,"[192, 16]",19,2.190639176130893,0.7841933624921842
4820,"[192, 16]",20,2.0865521800328652,0.7355130291397681
4821,"[192, 16]",21,1.8160396471443003,0.5966581120687028
4822,"[192, 16]",22,0.8352245207130209,-0.18005470319347183
4823,"[192, 16]",23,0.42438190347857657,-0.857121513399836
4824,"[192, 16]",24,0.5964059020498986,-0.5168338000139294
4825,"[193, 16]",0,0.21023796041632228,-1.5595152449490715
4826,"[193, 16]",1,0.24515301344262488,-1.4058727187204891
4827,"[193, 16]",2,0.9257429448827432,-0.07715868019207725
4828,"[193, 16]",3,0.996895180046559,-0.00310964990692762
4829,"[193, 16]",4,1.4579437574885012,0.37702705773166034
4830,"[193, 16]",5,1.8413310403073082,0.610488701570761
4831,"[193, 16]",6,2.2620565863831827,0.816274393465551
4832,"[193, 16]",7,2.599153708421169,0.9551858952807788
4833,"[193, 16]",8,2.7459060435491582,1.0101110910099185
4834,"[193, 16]",9,2.8178360491698298,1.035969231929408
4835,"[193, 16]",10,3.128609914962155,1.1405887892775548
4836,"[193, 16]",11,2.229910312097843,0.8019613658730252
4837,"[193, 16]",12,2.0400980368599573,0.7129978639857035
4838,"[193, 16]",13,2.102878978924037,0.7433073481907059
4839,"[193, 16]",14,2.209524835795971,0.7927774859853036
4840,"[193, 16]",15,2.138457387931775,0.760084722337958
4841,"[193, 16]",16,2.2165288177689075,0.7959423765932587
4842,"[193, 16]",17,2.1343383049554405,0.7581566712218196
4843,"[193, 16]",18,2.1031880562612773,0.7434543155762521
4844,"[193, 16]",19,2.1224985276790522,0.7525939455301223
4845,"[193, 16]",20,1.9331321734427784,0.65914157525162
4846,"[193, 16]",21,1.378731300870606,0.3211637291150783
4847,"[193, 16]",22,0.6113100686232789,-0.4921509712450846
4848,"[193, 16]",23,0.40816663263930675,-0.8960797746243648
4849,"[193, 16]",24,0.6499999999999091,-0.4307829160925941
4850,"[194, 15]",0,0.24186773244904675,-1.41936426237179
4851,"[194, 15]",1,0.12649110640683583,-2.0675832783703822
4852,"[194, 15]",2,0.41048751503547914,-0.8904097645948522
4853,"[194, 15]",3,0.7543208866258757,-0.2819374224278616
4854,"[194, 15]",4,0.5920304046245267,-0.5241972862539162
4855,"[194, 15]",5,1.2060265337046339,0.18733109947642707
4856,"[194, 15]",6,2.1084591530308097,0.7459574214917196
4857,"[194, 15]",7,2.632508309578404,0.9679371215560179
4858,"[194, 15]",8,2.9014651471282686,1.0652158325578627
4859,"[194, 15]",9,3.0177143668677466,1.1044997126817337
4860,"[194, 15]",10,2.759438348649989,1.015027162154816
4861,"[194, 15]",11,3.126403684746955,1.1398833614566488
4862,"[194, 15]",12,2.4150569351467475,0.8817228624567583
4863,"[194, 15]",13,2.050609665440941,0.7181371467124329
4864,"[194, 15]",14,1.6391766225762199,0.4941940563573406
4865,"[194, 15]",15,1.5457360706148473,0.435500218007138
4866,"[194, 15]",16,1.8672439583514855,0.6244635246635067
4867,"[194, 15]",17,2.254107362128163,0.8127540463058353
4868,"[194, 15]",18,2.1280037593951953,0.7551843381109179
4869,"[194, 15]",19,1.8917187951701497,0.6374858312378127
4870,"[194, 15]",20,1.535838533179825,0.42907650757209675
4871,"[194, 15]",21,1.273499116607466,0.24176832176415883
4872,"[194, 15]",22,1.1278741064499622,0.1203345390901323
4873,"[194, 15]",23,0.6262587324741963,-0.46799168260970725
4874,"[194, 15]",24,0.6735725647619852,-0.3951595461560667
4875,"[195, 16]",0,0.12649110640683583,-2.0675832783703822
4876,"[195, 16]",1,0.41048751503547914,-0.8904097645948522
4877,"[195, 16]",2,0.7543208866258757,-0.2819374224278616
4878,"[195, 16]",3,0.5920304046245267,-0.5241972862539162
4879,"[195, 16]",4,1.2060265337046339,0.18733109947642707
4880,"[195, 16]",5,2.1084591530308097,0.7459574214917196
4881,"[195, 16]",6,2.632508309578404,0.9679371215560179
4882,"[195, 16]",7,2.9014651471282686,1.0652158325578627
4883,"[195, 16]",8,3.0177143668677466,1.1044997126817337
4884,"[195, 16]",9,2.759438348649989,1.015027162154816
4885,"[195, 16]",10,3.126403684746955,1.1398833614566488
4886,"[195, 16]",11,2.4150569351467475,0.8817228624567583
4887,"[195, 16]",12,2.050609665440941,0.7181371467124329
4888,"[195, 16]",13,1.6391766225762199,0.4941940563573406
4889,"[195, 16]",14,1.5457360706148473,0.435500218007138
4890,"[195, 16]",15,1.8672439583514855,0.6244635246635067
4891,"[195, 16]",16,2.254107362128163,0.8127540463058353
4892,"[195, 16]",17,2.1280037593951953,0.7551843381109179
